percentage,gemiddeldNormTAT,gemiddeldWait
1,12.34,11.34
2,15.49,14.49
3,7.755,12.2
4,5.334999999999999,12.31
5,4.098333333333334,11.92
6,3.5795000000000003,12.17
7,3.4580000000000006,14.44
8,3.1758928571428573,15.16
9,2.7172222222222215,14.06
10,2.614,14.61
11,2.2740000000000005,12.94
12,2.2587121212121213,14.24
13,2.2073076923076913,15.02
14,2.009065934065934,13.75
15,1.9317619047619052,13.64
16,2.4494583333333333,22.84
17,2.325441176470588,22.25
18,2.2333625730994155,22.16
19,2.2033947368421054,23.08
20,2.0967619047619057,22.26
21,2.165974025974026,25.01
22,2.0894664031620547,24.63
23,1.837572463768115,19.85
24,1.8534923076923082,21.62
25,1.6868803418803424,18.29
26,1.8180532749498266,22.94
27,1.76871264367816,22.6
28,1.7087311827956984,21.58
29,1.63671951368524,20.44
30,1.596327985739751,19.87
31,1.6795989729225018,23.75
32,2.4455630630630636,52.57
33,2.60010869168764,60.41
34,2.1844358974358986,46.77
35,2.2700905923344945,52.06
36,2.513344407530454,64.47
37,2.2638804322292696,55.93
38,2.2251159420289857,55.72
39,2.0840194264569845,50.69
40,2.04795918367347,50.62
41,2.194894677871148,59.61
42,2.1130656108597283,57.48
43,1.9755452077621891,51.95
44,2.0134310966810967,55.95
45,1.9549060150375954,54.05
46,1.8963698770596862,52.2
47,1.9502523849217375,57.35
48,2.0025472371215365,62.49
49,1.8118429521867023,52.45
50,6.0909196663740115,339.37
51,6.473577335281938,375.95
52,5.775867091437516,338.9
53,5.784885484799865,350.75
54,5.318940698798592,325.01
55,5.665504326896731,363.11
56,4.368689189717144,269.67
57,4.48483450254755,287.34
58,5.533401472216794,384.45
59,3.8482256506524766,248.31
60,4.665717647209219,329.23
61,3.984268054292597,275.33
62,4.530236959505833,334.94
63,4.515919402046978,343.79
64,4.526330607178365,353.78
65,3.8541524890015757,294.21
66,6.409460689724665,575.24
67,6.782058778845412,631.56
68,6.414677208897636,607.94
69,6.167880562595026,600.5
70,6.479624837904274,657.33
71,6.157459707934542,637.68
72,5.282596490709375,545.41
73,5.960297537571015,649.03
74,5.575072688055441,615.02
75,4.6908169044788135,508.89
76,6.748848552664333,812.83
77,6.0565813960970605,737.14
78,6.451203434287825,818.75
79,7.36723682984459,985.78
80,5.695419773460626,746.97
81,6.254017154612311,866.05
82,6.042234923191058,858.13
83,5.76244235636226,840.71
84,6.36690905194826,984.04
85,6.319648781824701,1009.05
86,7.33436598315397,1243.71
87,6.502488354285406,1124.73
88,6.161514410772855,1093.92
89,5.147332144856924,909.74
90,7.172358191655975,1410.14
91,6.131059242059418,1217.69
92,5.957308867748236,1230.16
93,6.458997109640316,1418.45
94,7.192738157382596,1699.01
95,7.187872472276642,1793.89
96,6.779858684512039,1783.83
97,5.817067522577743,1599.6
98,6.6012986187986,2046.48
99,6.257134035145082,2160.72
100,5.825230465115869,2711.65
