percentage,gemiddeldNormTAT,gemiddeldWait
1,47.222,46.222
2,49.832,53.212
3,24.393333333333334,49.648
4,17.007500000000007,50.278
5,12.827100000000005,49.254
6,10.446266666666666,48.782
7,8.999904761904755,49.576
8,7.735035714285713,49.26
9,6.355944444444446,44.928
10,5.735266666666667,44.772
11,5.670527272727269,49.284
12,4.846621212121213,44.556
13,5.0341923076923045,51.554
14,4.849406593406596,53.1
15,4.375859523809521,50.694
16,4.192816176470589,51.852
17,3.7314313725490194,47.574
18,3.5142631578947396,46.996
19,3.409539849624059,48.132
20,3.444077922077923,52.076
21,3.1178814229249,47.68
22,2.9269269565217395,45.82
23,2.972206153846154,49.656
24,2.953746438746437,51.58
25,2.7984365079365072,49.774
26,2.637681116584565,47.782
27,2.62396559139785,49.48
28,2.536838282013684,48.792
29,2.534374331550801,51.184
30,2.387450420168068,48.07
31,2.24632084942085,44.92
32,2.3127596017069694,49.166
33,2.1652703103913638,45.286
34,2.2495170731707295,50.466
35,2.1685266996191537,48.812
36,2.0871765327695555,47.276
37,2.134548616600789,51.116
38,2.064611470860316,49.508
39,1.989064444926908,47.7
40,2.575134261704683,79.292
41,5.163909502262448,214.604
42,5.050592726979525,216.186
43,4.744527248677253,205.802
44,4.871732434534612,219.478
45,4.803919345412043,222.75
46,4.437646040566823,207.608
47,4.536725894588401,219.926
48,4.7168105921855945,237.92
49,4.412640517691265,225.206
50,4.144763522540749,213.384
51,3.9791558160557567,207.818
52,4.093290543872062,222.258
53,3.74315432802666,203.012
54,3.6902565732513075,204.78
55,3.9289053131467684,229.214
56,3.6271847259861474,212.184
57,3.405823559044539,199.75
58,3.2553601364844265,192.976
59,3.4304825032580735,213.712
60,3.5025762110548646,225.464
61,3.480245475899169,229.37
62,3.333188680477788,221.27
63,3.086526592853639,202.858
64,3.156974540719377,215.512
65,2.9300003214715433,198.142
66,2.962133226272349,206.86
67,3.046406516420312,221.618
68,2.948572860683923,217.02
69,2.8491262270122535,211.926
70,2.763709897445471,208.19
71,2.749198902202205,212.228
72,2.715481522310892,214.02
73,2.6098799418611627,206.18
74,2.5347330739549823,202.516
75,2.5536736752327753,210.682
76,2.4090004041909876,196.572
77,2.4876749727646668,213.474
78,2.5004359197695267,221.734
79,7.815608930035548,1039.87
80,8.102066661820439,1115.648
81,8.343418094758162,1189.31
82,7.559854274479352,1097.784
83,7.416674415728913,1107.646
84,7.148198637403682,1097.266
85,6.795909807310878,1071.962
86,6.625799397296666,1077.756
87,6.165975170039491,1026.24
88,5.8554074600725246,1001.638
89,6.389337828865199,1156.518
90,5.807506588854489,1078.002
91,5.517727275494789,1058.42
92,5.680289112718184,1153.182
93,5.220015426354847,1095.548
94,5.070982330833747,1119.86
95,4.591815361226736,1052.626
96,4.294842634846556,1030.936
97,4.875571414442918,1313.03
98,9.274723312433386,3049.44
99,8.497870281767144,3147.616
100,6.3803538405794455,3028.702
