percentage,gemiddeldNormTAT,gemiddeldWait
1,31.728,30.728
2,34.966,37.018
3,16.559999999999995,33.018
4,11.657333333333332,33.412
5,8.882000000000007,32.754
6,6.9208000000000025,30.594
7,5.971714285714285,30.864
8,5.646321428571431,33.992
9,4.786305555555553,31.708
10,4.211666666666672,30.284
11,3.959872727272725,31.202
12,3.6856818181818145,31.148
13,3.7299358974358987,34.842
14,3.4493296703296696,33.812
15,3.1202547619047634,31.85
16,3.064080882352943,33.52
17,2.8463071895424834,32.204
18,2.590339181286551,29.73
19,2.6319110275689206,32.598
20,2.578909090909092,33.554
21,2.3095928853754937,29.524
22,2.269734782608694,30.188
23,2.5514861538461533,39.264
24,3.803393162393163,74.024
25,3.716925925925927,75.158
26,3.519055336617409,73.472
27,3.454062365591397,74.71
28,3.4082182917888555,76.508
29,3.3037415329768276,76.832
30,3.105223529411761,72.976
31,3.1129759759759774,76.116
32,3.061941678520625,77.22
33,2.89896072874494,73.804
34,2.921018292682925,77.608
35,2.678045863382221,70.048
36,2.550215644820295,67.42
37,2.7162898111550273,77.224
38,2.6649805735430157,77.448
39,2.4980859386307714,72.26
40,2.451995070028012,72.444
41,2.4223996983408753,73.348
42,2.4624231306778492,78.048
43,2.319292809042811,72.508
44,2.2710061792412057,72.058
45,2.395106370543542,81.694
46,2.18650003704733,71.634
47,2.2394394332384793,77.086
48,2.223305006105007,78.382
49,2.1628516090874297,76.674
50,2.1339639017190257,76.94
51,2.0467336774268783,72.984
52,2.0739429866872467,77.166
53,1.9752941231642578,72.106
54,4.465208926862613,264.482
55,5.232741932645414,331.24
56,4.9412725609756105,318.22
57,4.797045583028981,315.334
58,4.516375532987851,300.87
59,4.725688977140644,327.656
60,4.83140715863412,345.146
61,4.8064312717064155,352.008
62,4.467001115154909,328.772
63,4.261027368679428,317.13
64,4.2532094585376905,325.066
65,3.7972018741258204,287.124
66,3.9775064393227386,313.884
67,4.090433029255085,334.644
68,3.9088706215035813,324.02
69,3.7594553654006706,316.192
70,3.618959874645355,309.246
71,3.6090657801342263,316.648
72,3.488126049180122,310.372
73,3.3298463581007254,298.376
74,3.2837086070836454,301.446
75,3.3202097840366753,314.608
76,3.040843611364378,284.662
77,3.1789314302167737,312.646
78,3.2723935718695745,335.78
79,3.1349748263429884,325.424
80,3.038216747546508,320.23
81,3.0763387319265303,336.378
82,2.9584810055618904,327.746
83,2.9057374035528754,329.05
84,7.928041002230234,1236.212
85,7.658748584774622,1231.436
86,7.178398074680187,1183.586
87,6.819400374343873,1156.2
88,6.56983854955829,1149.072
89,7.049449241035239,1298.102
90,6.331197847217985,1195.736
91,6.060714092772354,1185.84
92,6.220753932583431,1286.3
93,5.676816133771422,1213.672
94,5.507317059108739,1240.102
95,5.000768001583021,1172.35
96,4.68302681875229,1152.03
97,9.407123198221884,2843.256
98,8.762173697310402,2861.406
99,7.790682092543391,2852.438
100,6.61231680286885,3166.012
