percentage,gemiddeldNormTAT,gemiddeldWait
1,7.16,6.16
2,8.103,7.784
3,4.583000000000002,7.976
4,5.4425,13.81
5,5.059099999999998,17.356
6,5.281333333333336,22.086
7,4.877476190476192,24.524
8,5.169321428571426,30.474
9,4.928638888888886,33.208
10,4.933777777777792,37.026
11,5.2698909090909085,45.182
12,4.833075757575754,44.494
13,5.224769230769239,54.02
14,5.043021978021978,55.856
15,5.196995238095239,63.154
16,5.192639705882351,67.99
17,4.820261437908494,66.728
18,5.189251461988308,78.37
19,5.1956077694235585,83.88
20,5.1833073593073635,88.882
21,5.023616600790517,90.694
22,5.041331449275363,96.104
23,5.117298461538469,103.608
24,4.94522507122507,104.394
25,5.116156084656085,113.834
26,5.257372906403936,124.076
27,4.956853763440862,120.598
28,5.322764051808404,137.428
29,5.254427807486627,141.846
30,5.0359226890756315,140.044
31,4.826414285714281,137.918
32,5.115625889046935,153.988
33,4.956234345479086,153.97
34,5.03901951219512,163.24
35,4.833104880749802,160.032
36,4.774177589852003,164.124
37,5.556239042599914,204.912
38,5.219498612395925,196.394
39,4.925508467216672,189.21
40,5.099657783113245,204.874
41,4.937247360482653,203.012
42,5.1551642745793735,221.804
43,4.675409283309285,202.11
44,5.219934491400917,239.294
45,5.093659263588544,239.646
46,5.148706659257201,250.604
47,5.190922699839676,260.778
48,5.1584611340048845,266.212
49,5.057614368715864,267.48
50,5.256209941341888,288.884
51,4.790447613215524,264.492
52,5.2042332143546215,302.03
53,4.73160527705788,276.016
54,5.0495468352699895,308.17
55,5.222763349835818,330.632
56,5.0763630231857855,329.202
57,4.953533045072277,328.328
58,4.713208504893539,317.702
59,5.105131758303691,361.07
60,5.165217950089859,375.296
61,5.219924694072896,390.462
62,5.237520791340051,402.024
63,4.8167938757977415,370.954
64,5.102361210570036,409.884
65,4.863006327722788,396.604
66,4.6781546880116895,387.972
67,5.266767513859337,462.168
68,4.996599617057581,445.052
69,4.8760477681746055,444.288
70,4.924214594152787,463.218
71,4.77211293091579,457.922
72,4.954903985663082,493.484
73,4.851181354281041,493.49
74,4.88358820879154,512.736
75,4.8767588305797815,526.074
76,4.713515932141297,518.176
77,4.776619916602307,541.888
78,5.206589895411834,622.018
79,5.11249045370508,626.872
80,5.113851987082715,646.262
81,5.062765491503332,658.064
82,5.01756034317954,672.164
83,4.847921686932318,664.528
84,5.0224063816376745,718.212
85,4.925390776804172,726.08
86,5.037238296057989,773.392
87,4.954999466766246,785.812
88,4.704142398672712,764.432
89,5.245202929064211,911.484
90,5.006457121198002,898.484
91,4.96586715650393,929.742
92,5.184326936815791,1031.514
93,5.020754888809879,1044.086
94,5.169731665478808,1147.436
95,4.858610405314909,1130.884
96,4.816817990211706,1194.382
97,5.240313611754434,1433.042
98,5.096200508218167,1511.582
99,4.9420749281579495,1659.968
100,4.998481978556485,2238.692
