percentage,gemiddeldNormTAT,gemiddeldWait
1,12.26,11.26
2,16.025,15.74
3,6.76,11.95
4,5.664583333333333,14.905
5,5.280999999999999,18.77
6,6.080333333333331,27.535
7,5.464761904761907,28.63
8,4.971607142857144,29.8
9,6.312361111111112,46.995
10,5.888055555555558,47.605
11,5.3246590909090905,47.58
12,4.902788461538459,48.445
13,5.437390109890113,59.015
14,6.244499999999997,76.015
15,4.483270833333333,54.39
16,5.757867647058824,79.75
17,5.093472652218784,73.92
18,4.894578947368422,75.14
19,5.6220833333333315,95.24
20,6.132179089026913,112.48
21,4.861250000000001,90.15
22,6.063958333333335,124.45
23,5.451577207977202,114.625
24,5.482275132275135,121.985
25,6.051379310344825,144.005
26,5.0398748609566155,120.955
27,5.021270161290322,126.115
28,5.9094641265597145,160.405
29,5.152911764705886,142.61
30,5.735430716430717,168.545
31,5.529551920341394,168.81
32,5.3704824561403495,168.765
33,5.53385115697311,182.17
34,5.6606329849012775,193.275
35,5.355623930333232,187.905
36,5.636926767676771,206.705
37,5.398226796176382,202.33
38,5.597129875886525,218.145
39,5.613766836734692,227.535
40,5.639812971342386,235.7
41,4.796855950653118,199.53
42,5.141235309065499,224.19
43,5.928797077922075,274.205
44,5.796790899662953,275.225
45,5.4026490356516685,260.43
46,5.527146615547327,276.825
47,5.417742615527395,277.58
48,5.132259251165501,267.72
49,5.735942313831913,316.655
50,4.826135336743394,263.75
51,5.17241515761234,296.58
52,4.960999912583816,288.92
53,5.00880445708867,300.655
54,5.265682974587038,330.815
55,5.765180858337239,379.805
56,5.104787986634886,335.895
57,5.336554039688163,364.335
58,4.966759749602253,342.22
59,5.752112955396665,422.565
60,5.516816177238686,412.46
61,5.304130326674613,404.085
62,4.823040007626761,369.35
63,5.751050896722324,470.465
64,5.463718676913158,456.025
65,5.488325524178989,471.73
66,5.5265553470484665,489.28
67,5.327031768832099,481.115
68,4.770108845903085,430.675
69,5.4195772764964785,518.94
70,5.063335833080011,490.655
71,5.032036722042367,498.765
72,5.479989871183432,568.44
73,5.4696033722507185,585.715
74,4.939184032916472,531.14
75,5.014624792832796,556.99
76,6.156431157734571,738.21
77,6.353840017404564,789.62
78,5.76999022786645,723.635
79,4.931532578390838,613.58
80,5.672380214621852,753.655
81,5.441143075253405,739.555
82,5.208694885379309,720.65
83,5.7165402300597465,834.025
84,5.34735758534085,793.855
85,5.5889362012108,867.16
86,5.135242040760014,810.625
87,5.544175511190958,926.005
88,5.853208894217022,1027.81
89,4.940126119654271,867.425
90,5.076215835328589,934.055
91,5.287738894376909,1025.445
92,5.495715272424975,1119.94
93,5.355201535159908,1136.71
94,5.526733743658558,1247.72
95,5.155557401728629,1206.125
96,5.312488681509716,1336.11
97,4.92780827066021,1317.01
98,5.359668983912123,1604.935
99,5.065988634142459,1697.52
100,6.092555687564443,2768.57
